"","PITCHER_KEY","PITCH_TYPE_KEY","PLATE_X","PLATE_Z","PITCH_RESULT_KEY","RELEASE_SPEED","HORIZONTAL_BREAK","INDUCED_VERTICAL_BREAK","RELEASE_HEIGHT","woba_value","GRAVITY"
"125","B","FB",11.3445596694946,29.3078413009644,"StrikeCalled",92.1214981079102,"8.8968896865844709",19.2621002197266,68.720998764038,NA,36
"126","B","CB",-1.82981997728347,27.7334403991699,"FoulBall",78.7037963867188,"-13.100399971008301",-0.743561983108521,70.3569602966309,NA,36
"127","B","FB",-14.913239479065,19.338840007782,"BallCalled",92.6802978515625,"4.6270899772643999",17.1410999298096,68.0314807891846,NA,36
"128","B","FB",-3.12938404083252,10.0887358188629,"BallCalled",89.9577026367188,"3.2552800178527801",19.1506004333496,69.8163585662842,NA,36
"129","B","FB",11.4898438453674,19.7048406600952,"InPlay",90.7735977172852,"9.1337499618530291",14.0757999420166,69.4845600128174,0.9,36
"130","B","CH",-1.03503477573395,29.3677196502685,"StrikeCalled",83.5042037963867,"10.101300239563001",7.39169979095459,68.687759399414,NA,36
"131","B","CB",2.87671208381653,27.6730813980102,"FoulBall",77.4661026000977,"-13.3776998519897",-2.37147998809814,71.4657611846924,NA,36
"132","B","FB",4.38460814952851,29.7427196502685,"StrikeSwinging",91.6601028442383,"10.310299873352101",16.9785003662109,69.3098373413086,NA,36
"133","B","CB",8.90524792671204,35.2838401794433,"StrikeCalled",76.8304977416992,"-11.4940996170044",-6.44897985458374,70.6113624572754,NA,36
"134","B","CH",-0.174555603414774,24.5248804092407,"FoulBall",83.8209991455078,"8.4374504089355504",9.2140998840332,68.4977989196777,NA,36
"135","B","FB",13.4965195655822,46.9303207397461,"BallCalled",92.0839004516602,"7.3230700492858896",14.6167001724243,69.0549602508545,NA,36
"136","B","FB",15.9764399528503,31.4355611801148,"BallCalled",91.409797668457,"8.2748899459838903",16.9136009216309,68.7436809539795,NA,36
"137","B","CB",0.614385589957237,21.3862795829773,"StrikeSwinging",78.5230026245117,"-13.8190002441406",-6.78099012374878,69.7162799835205,NA,36
"138","B","CB",0.39142920076847,16.7458806037903,"InPlay",78.2064971923828,"-13.742500305175801",-6.26701021194458,70.5698375701904,0.9,36
"139","B","FB",13.9126796722412,35.7863988876343,"BallCalled",91.618896484375,"7.3243699073791504",15.2321996688843,69.5143203735352,NA,36
"140","B","FB",10.2994680404663,27.7369194030762,"StrikeCalled",91.5291976928711,"9.5938196182250994",16.2758007049561,68.6288394927978,NA,36
"141","B","CH",3.13831186294555,4.20483613014221,"StrikeSwinging",85.4971008300781,"12.936499595642101",10.1787004470825,68.9964008331299,NA,36
"142","B","CH",30.9539995193482,40.3864803314209,"BallCalled",83.2246017456055,"11.0528001785278",10.0837001800537,68.7483615875244,NA,36
"143","B","CB",6.83644795417786,23.3768405914307,"InPlay",79.3140029907227,"-14.4365997314453",-6.99842977523804,70.159200668335,0,36
"144","B","FB",0.150767996907234,32.4847211837768,"InPlay",91.8567962646484,"7.4496102333068803",16.5811004638672,69.1965579986573,0,36
"145","B","CH",28.9862394332886,31.9898386001587,"BallCalled",85.0128021240234,"14.454999923706101",10.2744998931885,70.1432418823242,NA,36
"146","B","FB",0.136305604130029,14.6049599647522,"BallCalled",92.6127014160156,"6.2977600097656303",18.4304008483887,67.8210010528565,NA,36
"147","B","FB",11.7899043560028,16.3381204605102,"BallCalled",91.6622009277344,"6.8766198158264196",19.1599998474121,69.1641597747803,NA,36
"148","B","FB",22.5331206321716,43.4905185699463,"BallCalled",90.9941024780273,"8.0089797973632795",18.4853000640869,70.1976013183594,NA,36
"149","B","FB",17.9950804710388,40.4751605987549,"BallCalled",91.6324996948242,"8.3131103515625",18.505199432373,69.2491207122803,NA,36
"150","B","CB",7.39309215545654,40.2279596328736,"BallCalled",77.496696472168,"-13.1764001846313",-2.89919996261597,72.8366374969482,NA,36
"151","B","CB",-8.4292438030243,5.31987583637238,"BallCalled",78.1098022460938,"-12.390700340271",-7.9102201461792,70.9730415344238,NA,36
"152","B","FB",11.3281803131103,22.2562794685363,"StrikeCalled",91.549201965332,"7.7203202247619602",18.1466007232666,68.7350406646728,NA,36
"153","B","FB",2.09434801340104,18.7709999084473,"InPlay",91.6446990966797,"6.7936301231384304",18.1830005645752,67.8491992950439,0,36
"154","B","CB",-6.0330240726471,28.4992790222168,"StrikeCalled",78.5684967041016,"-14.357099533081101",-5.69281005859375,71.352481842041,NA,36
"155","B","CB",-13.9561200141907,10.7259242534637,"BallCalled",78.5669021606445,"-13.691200256347701",-6.90733003616333,69.4694423675537,NA,36
"156","B","CB",-5.06579983234405,19.1554799079895,"InPlay",78.924201965332,"-13.569499969482401",-5.816969871521,70.5345611572266,0,36
"157","A","FF",12.1895999908447,9.58918833732605,"StrikeSwinging",94.7363967895508,"9.7675304412841797",-23.2434997558594,71.401439666748,NA,36
"158","A","FB",-2.62051194906235,25.1470813751221,"StrikeCalled",96.0046005249023,"-8.7912302017211896",18.5790004730225,71.5088424682618,NA,36
"159","A","FB",-4.47286784648896,20.445839881897,"FoulBall",95.8494033813477,"-9.5731096267700195",18.8967990875244,71.4571208953858,NA,36
"160","A","FB",-0.182124003767968,34.8950386047364,"BallCalled",96.5523986816406,"-8.4942998886108398",18.506799697876,71.6082000732422,NA,36
"161","A","CB",-13.6911606788635,51.0201587677002,"BallCalled",78.5507965087891,"-8.5090198516845703",14.8985004425049,71.4279613494874,NA,36
"162","A","FF",12.0877203941345,40.9724407196045,"FoulBall",97.2323989868164,"9.3880701065063494",-16.1907005310059,72.0032386779785,NA,36
"163","A","CB",-14.2257599830627,31.5555610656738,"FoulBall",77.0652008056641,"-11.076000213623001",16.6539993286133,70.9079990386963,NA,36
"164","A","SL",-4.75771200656891,30.4015188217163,"BallCalled",82.4465026855469,"6.3355197906494096",-21.349100112915,68.1278400421142,NA,36
"165","A","FF",-14.4472804069519,32.0648403167725,"BallCalled",96.3557968139648,"18.050199508666999",-4.35774993896484,70.468557357788,NA,36
"166","A","FB",-17.3299198150634,48.147720336914,"BallCalled",96.0124969482422,"-10.056300163269",16.3376007080078,71.0582427978516,NA,36
"167","A","FB",-2.44995599985122,51.8511600494384,"StrikeCalled",95.8710021972656,"-9.5409402847290004",18.0002002716064,70.8342018127441,NA,36
"168","A","CH",1.5815999507904,34.662600517273,"StrikeCalled",87.2948989868164,"-10.223299980163601",20.9092998504639,65.4085178375244,NA,36
"169","A","CH",-7.7390878200531,26.0678386688232,"BallCalled",86.2247009277344,"-15.690899848938001",7.89171981811523,66.1922378540039,NA,36
"170","A","FF",-36.4231195449829,49.5721206665039,"BallCalled",96.6613006591797,"-15.5198001861572",8.35982990264893,70.9519214630126,NA,36
"171","A","FB",-8.91793227195739,16.274640083313,"BallCalled",96.2690963745117,"-12.9065999984741",16.49049949646,70.68288230896,NA,36
"172","A","SL",0.275614790618419,26.350679397583,"InPlay",84.1989974975586,"15.266300201416",2.07533001899719,67.5481224060059,0.9,36
"173","A","SL",5.09830784797668,17.6683201789856,"StrikeCalled",82.7214965820313,"18.468399047851602",0.989127993583679,67.8863983154297,NA,36
"174","A","SL",18.6469202041626,0.694393202662468,"BallCalled",83.4941024780273,"18.8101997375488",1.18286001682281,65.9326801300049,NA,36
"175","A","SL",-7.41206431388855,36.6765604019165,"StrikeCalled",82.7591018676758,"15.783399581909199",-2.24850988388062,66.8843994140626,NA,36
"176","A","FB",2.87127596139908,23.8527603149414,"StrikeCalled",96.8153991699219,"-14.0625",13.6333999633789,70.5903625488281,NA,36
"177","A","FB",0.406165212392807,31.715280532837,"BallCalled",95.861701965332,"-11.4674997329712",17.112699508667,70.5255603790283,NA,36
"178","A","SL",14.510039806366,26.0755205154419,"FoulBall",83.6275024414063,"12.507200241088899",2.03945994377136,67.391040802002,NA,36
"179","A","SL",-4.81134009361267,28.5469207763672,"InPlay",83.2727966308594,"10.667400360107401",0.733714997768402,67.0810775756836,0,36
"180","A","FB",-4.46481585502625,43.0242004394531,"BallCalled",95.7819976806641,"-6.3527798652648899",18.6627006530762,71.1892776489258,NA,36
"181","A","SL",-0.0545136015862226,26.6734800338746,"StrikeCalled",83.0585021972656,"11.1043996810913",2.44546008110046,66.2066402435303,NA,36
"182","A","FB",15.4263596534729,7.8018000125885,"BallCalled",97.0185012817383,"-7.7961101531982404",15.237099647522,70.1366386413575,NA,36
"183","A","FB",-2.80974000692368,42.483959197998,"BallCalled",95.4456024169922,"-8.9372301101684606",21.6679992675781,70.6537227630616,NA,36
"184","A","FB",-3.25336790084839,32.1745204925537,"StrikeCalled",95.284797668457,"-6.4134998321533203",23.119800567627,71.8114814758301,NA,36
"185","A","FB",-8.32122015953064,35.6327991485596,"StrikeSwinging",94.1939010620117,"-10.0262002944946",19.3505001068115,71.9170818328858,NA,36
"186","A","FB",-7.36270809173584,23.7572393417358,"StrikeSwinging",93.6119003295898,"-12.281299591064499",18.1399993896484,71.7320423126221,NA,36
"187","A","FB",4.55733597278594,22.6369199752807,"StrikeSwinging",94.6931991577148,"-12.150199890136699",19.9109001159668,71.855037689209,NA,36
"188","A","FB",-4.66559994220734,30.5152788162232,"StrikeSwinging",94.9837036132813,"-8.0842399597168004",20.8843994140625,72.4827575683594,NA,36
"189","A","FB",0.83861643075943,30.094199180603,"StrikeSwinging",96.4623031616211,"-13.144900321960399",19.3563995361328,71.1103191375732,NA,36
"190","A","FB",4.49772012233734,28.5477590560913,"StrikeCalled",95.63330078125,"-8.6619997024536097",20.9228992462158,72.2452812194825,NA,36
"191","A","FB",-11.4536283016205,34.7441997528076,"InPlay",95.0630035400391,"-9.5558204650878906",20.7546005249023,71.775598526001,0.9,36
"192","A","FB",-9.31732821464538,45.8361597061157,"BallCalled",94.9886016845703,"-12.2006998062134",18.9517993927002,71.464319229126,NA,36
"193","A","FB",-22.9828805923462,49.7460021972656,"BallCalled",84.046501159668,"-12.248999595642101",18.4524993896484,78.7575588226319,NA,36
"194","A","SL",21.7080001831055,3.07008004188538,"BallCalled",82.972297668457,"16.295700073242202",3.13779997825623,68.1908397674561,NA,36
"195","A","SL",21.597119808197,20.9632802009582,"BallCalled",82.5748977661133,"15.6294002532959",1.12769997119904,67.166519165039,NA,36
"196","A","FB",13.0086007118225,5.58475184440613,"BallCalled",95.2600021362305,"-8.7831001281738299",17.831600189209,71.1386375427246,NA,36
"197","A","CH",-13.5046806335449,32.9180402755738,"BallCalled",93.9101028442383,"-10.702699661254901",17.9832000732422,71.6772022247315,NA,36
"198","A","CH",-12.9717593193054,27.0293998718262,"FoulBall",85.2763977050781,"-12.6788997650146",12.7412996292114,66.164400100708,NA,36
"199","A","FB",2.21037608385086,36.4347610473632,"FoulBall",95.5888977050781,"-11.175000190734901",19.288200378418,71.5442390441894,NA,36
"200","A","FB",-10.0931997299194,49.8532791137695,"BallCalled",96.3311996459961,"-11.3205003738403",19.3784999847412,71.8959617614746,NA,36
"201","A","FB",-10.0931997299194,49.8532791137695,"FoulBall",95.2904968261719,"-11.3205003738403",19.3784999847412,72.2299175262451,NA,36
"202","A","CH",8.02956032752991,38.7410402297974,"FoulBall",85.2892990112305,"-8.6994895935058594",19.117000579834,65.3547592163086,NA,36
"203","A","CB",-3.16766417026519,28.0204811096191,"FoulBall",77.6968002319336,"-10.388400077819799",12.0076999664307,71.167917251587,NA,36
